match_id,date,gender,tournament,round,player_1,player_2,match_score,winner,loser,p1_fsp,p1_ssp,p1_df,p2_fsp,p2_ssp,p2_df
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,20130107,W,Hobart,R16,Tsvetana Pironkova,Klara Koukalova,3-6 6-4 6-2,Tsvetana Pironkova,Klara Koukalova,61.0,81.0,6,71.0,91.0,2
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,20130117,W,Australian Open,R64,Garbine Muguruza,Serena Williams,2-6 0-6,Serena Williams,Garbine Muguruza,46.0,90.0,4,68.0,92.0,1
20130118-W-Australian_Open-R32-Victoria_Azarenka-Jamie_Hampton,20130118,W,Australian Open,R32,Victoria Azarenka,Jamie Hampton,6-4 4-6 6-2,Victoria Azarenka,Jamie Hampton,70.0,78.0,6,68.0,90.0,3
20130227-M-Dubai-R16-Roberto_Bautista_Agut-Novak_Djokovic,20130227,M,Dubai,R16,Roberto Bautista Agut,Novak Djokovic,1-6 6-7,Novak Djokovic,Roberto Bautista Agut,60.0,88.0,4,65.0,89.0,2
20130302-M-Dubai-F-Novak_Djokovic-Tomas_Berdych,20130302,M,Dubai,F,Novak Djokovic,Tomas Berdych,7-5 6-3,Novak Djokovic,Tomas Berdych,69.0,90.0,2,60.0,89.0,3
20130307-M-Indian_Wells_Masters-R32-Richard_Gasquet-Jerzy_Janowicz,20130307,M,Indian Wells Masters,R32,Richard Gasquet,Jerzy Janowicz,6-1 6-4,Richard Gasquet,Jerzy Janowicz,66.0,94.0,1,41.0,96.0,1
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,20130402,W,Charleston,R32,Camila Giorgi,Serena Williams,2-6 3-6,Serena Williams,Camila Giorgi,47.0,70.0,12,65.0,100.0,0
20130403-W-Charleston-R32-Caroline_Wozniacki-Silvia_Soler_Espinosa,20130403,W,Charleston,R32,Caroline Wozniacki,Silvia Soler Espinosa,6-1 6-1,Caroline Wozniacki,Silvia Soler Espinosa,68.0,92.0,1,51.0,90.0,2
20130505-W-Madrid-R64-Serena_Williams-Yulia_Putintseva,20130505,W,Madrid,R64,Serena Williams,Yulia Putintseva,7-6 6-1,Serena Williams,Yulia Putintseva,58.0,96.0,1,57.0,84.0,5
20130512-M-Madrid_Masters-F-Stan_Wawrinka-Rafael_Nadal,20130512,M,Madrid Masters,F,Stan Wawrinka,Rafael Nadal,2-6 4-6,Rafael Nadal,Stan Wawrinka,63.0,80.0,4,66.0,93.0,1
20130627-W-Wimbledon-R64-Agnieszka_Radwanska-Mathilde_Johansson,20130627,W,Wimbledon,R64,Agnieszka Radwanska,Mathilde Johansson,6-1 6-3,Agnieszka Radwanska,Mathilde Johansson,63.0,95.0,1,66.0,73.0,6
20130703-M-Wimbledon-QF-Fernando_Verdasco-Andy_Murray,20130703,M,Wimbledon,QF,Fernando Verdasco,Andy Murray,6-4 6-3 1-6 4-6 5-7,Andy Murray,Fernando Verdasco,59.0,85.0,9,69.0,93.0,3
20130705-M-Wimbledon-SF-Novak_Djokovic-Juan_Martin_Del_Potro,20130705,M,Wimbledon,SF,Novak Djokovic,Juan Martin Del Potro,7-5 4-6 7-6 6-7 6-3,Novak Djokovic,Juan Martin Del Potro,70.0,96.0,2,60.0,95.0,4
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,20130729,M,Washington,R16,Bernard Tomic,Juan Martin Del Potro,3-6 3-6,Juan Martin Del Potro,Bernard Tomic,59.0,88.0,3,66.0,94.0,1
20130805-M-Canada_Masters-R64-Peter_Polansky-Kei_Nishikori,20130805,M,Canada Masters,R64,Peter Polansky,Kei Nishikori,6-4 4-6 2-6,Kei Nishikori,Peter Polansky,51.0,85.0,6,53.0,88.0,5
20130806-M-Canada_Masters-R64-Vasek_Pospisil-John_Isner,20130806,M,Canada Masters,R64,Vasek Pospisil,John Isner,5-7 7-6 7-6,Vasek Pospisil,John Isner,53.0,93.0,4,71.0,90.0,3
20130817-M-Cincinnati_Masters-SF-John_Isner-Juan_Martin_Del_Potro,20130817,M,Cincinnati Masters,SF,John Isner,Juan Martin Del Potro,6-7 7-6 6-3,John Isner,Juan Martin Del Potro,67.0,88.0,5,63.0,79.0,9
20130826-W-US_Open-R128-Eugenie_Bouchard-Karolina_Pliskova,20130826,W,US Open,R128,Eugenie Bouchard,Karolina Pliskova,4-6 6-4 7-5,Eugenie Bouchard,Karolina Pliskova,70.0,92.0,2,53.0,93.0,4
20131005-M-Beijing-F-Novak_Djokovic-Rafael_Nadal,20131005,M,Beijing,F,Novak Djokovic,Rafael Nadal,6-3 6-4,Novak Djokovic,Rafael Nadal,72.0,92.0,1,65.0,90.0,2
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,20131012,M,Shanghai Masters,SF,Rafael Nadal,Juan Martin Del Potro,2-6 4-6,Juan Martin Del Potro,Rafael Nadal,70.0,80.0,4,80.0,100.0,0
20131103-M-Paris_Masters-F-Novak_Djokovic-David_Ferrer,20131103,M,Paris Masters,F,Novak Djokovic,David Ferrer,7-5 7-5,Novak Djokovic,David Ferrer,56.0,93.0,2,62.0,97.0,1
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,20131230,M,Brisbane,R32,Grigor Dimitrov,Robin Haase,6-2 6-3,Grigor Dimitrov,Robin Haase,53.0,95.0,1,70.0,94.0,1
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,20140101,M,Doha,R16,Rafael Nadal,Tobias Kamke,6-3 6-7 6-3,Rafael Nadal,Tobias Kamke,75.0,100.0,0,53.0,87.0,6
20140102-M-Brisbane-R16-Lleyton_Hewitt-Feliciano_Lopez,20140102,M,Brisbane,R16,Lleyton Hewitt,Feliciano Lopez,7-5 6-3,Lleyton Hewitt,Feliciano Lopez,55.0,94.0,2,58.0,69.0,8
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,20140102,M,Doha,QF,Ernests Gulbis,Rafael Nadal,5-7 4-6,Rafael Nadal,Ernests Gulbis,64.0,88.0,3,81.0,100.0,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,20140105,M,Sao Paulo CH,F,Alejandro Gonzalez,Joao Souza,4-6 4-6,Joao Souza,Alejandro Gonzalez,49.0,94.0,2,78.0,92.0,1
20140106-M-Sydney-R32-Bernard_Tomic-Marcel_Granollers,20140106,M,Sydney,R32,Bernard Tomic,Marcel Granollers,6-3 6-0,Bernard Tomic,Marcel Granollers,69.0,100.0,0,70.0,83.0,2
20140301-M-Acapulco-F-Grigor_Dimitrov-Kevin_Anderson,20140301,M,Acapulco,F,Grigor Dimitrov,Kevin Anderson,7-6 3-6 7-6,Grigor Dimitrov,Kevin Anderson,68.0,97.0,1,71.0,80.0,7
20140326-M-Miami_Masters-QF-Novak_Djokovic-Andy_Murray,20140326,M,Miami Masters,QF,Novak Djokovic,Andy Murray,7-5 6-3,Novak Djokovic,Andy Murray,73.0,83.0,3,67.0,75.0,5
20140404-W-Charleston-QF-Sara_Errani-Belinda_Bencic,20140404,W,Charleston,QF,Sara Errani,Belinda Bencic,6-4 2-6 1-6,Belinda Bencic,Sara Errani,80.0,94.0,1,63.0,90.0,3
20140417-M-Monte_Carlo_Masters-R16-Andreas_Seppi-Rafael_Nadal,20140417,M,Monte Carlo Masters,R16,Andreas Seppi,Rafael Nadal,1-6 3-6,Rafael Nadal,Andreas Seppi,55.0,100.0,0,64.0,88.0,2
20140422-W-Stuttgart-R32-Maria_Sharapova-Lucie_Safarova,20140422,W,Stuttgart,R32,Maria Sharapova,Lucie Safarova,7-6 6-7 7-6,Maria Sharapova,Lucie Safarova,68.0,93.0,3,68.0,81.0,8
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,20140509,M,Rome CH,QF,Mate Delic,Julian Reister,1-6 2-6,Julian Reister,Mate Delic,59.0,91.0,2,62.0,86.0,2
20140529-W-Roland_Garros-R64-Ana_Ivanovic-Elina_Svitolina,20140529,W,Roland Garros,R64,Ana Ivanovic,Elina Svitolina,7-5 6-2,Ana Ivanovic,Elina Svitolina,70.0,100.0,0,50.0,88.0,4
20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,20140601,M,Roland Garros,R16,Rafael Nadal,Dusan Lajovic,6-1 6-2 6-1,Rafael Nadal,Dusan Lajovic,61.0,96.0,1,49.0,90.0,3
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,20140609,M,Prague CH,R32,Steven Diez,Renzo Olivo,7-5 6-1,Steven Diez,Renzo Olivo,75.0,81.0,3,66.0,82.0,4
20140620-W-Eastbourne-SF-Madison_Keys-Heather_Watson,20140620,W,Eastbourne,SF,Madison Keys,Heather Watson,6-3 6-1,Madison Keys,Heather Watson,53.0,100.0,0,73.0,93.0,1
20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol,20140626,M,Wimbledon,R64,Rafael Nadal,Lukas Rosol,4-6 7-6 6-4 6-4,Rafael Nadal,Lukas Rosol,79.0,88.0,3,57.0,96.0,2
20140714-W-Istanbul-R32-Caroline_Wozniacki-Belinda_Bencic,20140714,W,Istanbul,R32,Caroline Wozniacki,Belinda Bencic,6-0 6-0,Caroline Wozniacki,Belinda Bencic,71.0,85.0,2,71.0,80.0,2
20140725-M-Atlanta-QF-John_Isner-Marinko_Matosevic,20140725,M,Atlanta,QF,John Isner,Marinko Matosevic,7-6 6-4,John Isner,Marinko Matosevic,49.0,98.0,1,64.0,77.0,6
20140807-W-Montreal-R16-Heather_Watson-Victoria_Azarenka,20140807,W,Montreal,R16,Heather Watson,Victoria Azarenka,2-6 4-6,Victoria Azarenka,Heather Watson,62.0,81.0,5,76.0,83.0,2
20140811-W-Cincinnati-R64-Alize_Cornet-Madison_Keys,20140811,W,Cincinnati,R64,Alize Cornet,Madison Keys,2-6 4-6,Madison Keys,Alize Cornet,62.0,91.0,2,56.0,100.0,0
20140816-M-Cincinnati_Masters-SF-Roger_Federer-Milos_Raonic,20140816,M,Cincinnati Masters,SF,Roger Federer,Milos Raonic,6-2 6-3,Roger Federer,Milos Raonic,63.0,100.0,0,42.0,91.0,3
20140828-W-US_Open-R64-Zarina_Diyas-Catherine_Cartan_Bellis,20140828,W,US Open,R64,Zarina Diyas,Catherine Cartan Bellis,6-3 0-6 6-2,Zarina Diyas,Catherine Cartan Bellis,75.0,74.0,6,63.0,88.0,4
20140901-W-US_Open-R16-Eugenie_Bouchard-Kate_Makarova,20140901,W,US Open,R16,Eugenie Bouchard,Kate Makarova,6-7 4-6,Kate Makarova,Eugenie Bouchard,62.0,89.0,3,70.0,92.0,2
20140914-M-Davis_Cup_World_Group_SF-RR-Roger_Federer-Fabio_Fognini,20140914,M,Davis Cup World Group SF,RR,Roger Federer,Fabio Fognini,6-2 6-3 7-6,Roger Federer,Fabio Fognini,60.0,95.0,2,55.0,93.0,3
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,20140926,W,Wuhan,SF,Petra Kvitova,Elina Svitolina,6-3 7-5,Petra Kvitova,Elina Svitolina,55.0,84.0,5,67.0,91.0,2
20141019-M-Stockholm_Masters-F-Grigor_Dimitrov-Tomas_Berdych,20141019,M,Stockholm Masters,F,Grigor Dimitrov,Tomas Berdych,7-5 4-6 4-6,Tomas Berdych,Grigor Dimitrov,70.0,90.0,3,57.0,98.0,1
20141021-W-Singapore-RR-Caroline_Wozniacki-Maria_Sharapova,20141021,W,Singapore,RR,Caroline Wozniacki,Maria Sharapova,7-6 6-7 6-2,Caroline Wozniacki,Maria Sharapova,74.0,82.0,5,61.0,69.0,15
20141023-W-Singapore-RR-Petra_Kvitova-Maria_Sharapova,20141023,W,Singapore,RR,Petra Kvitova,Maria Sharapova,6-3 6-2,Petra Kvitova,Maria Sharapova,63.0,89.0,2,63.0,68.0,6
20141027-W-Sofia-RR-Kate_Makarova-Garbine_Muguruza,20141027,W,Sofia,RR,Kate Makarova,Garbine Muguruza,2-6 1-6,Garbine Muguruza,Kate Makarova,59.0,81.0,5,66.0,93.0,1
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,20141104,M,Knoxville CH,R32,Jared Donaldson,Daniel Nguyen,5-7 6-1 6-2,Jared Donaldson,Daniel Nguyen,37.0,90.0,5,61.0,77.0,7
20141111-M-Champaign_CH-R32-Jared_Donaldson-Alex_Kuznetsov,20141111,M,Champaign CH,R32,Jared Donaldson,Alex Kuznetsov,6-4 6-4,Jared Donaldson,Alex Kuznetsov,52.0,93.0,2,70.0,88.0,2
20141114-M-Tour_Finals-RR-Tomas_Berdych-Novak_Djokovic,20141114,M,Tour Finals,RR,Tomas Berdych,Novak Djokovic,2-6 2-6,Novak Djokovic,Tomas Berdych,40.0,94.0,2,59.0,94.0,1
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,20150106,M,Doha,R32,Novak Djokovic,Dusan Lajovic,6-2 6-1,Novak Djokovic,Dusan Lajovic,70.0,87.0,2,63.0,88.0,2
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,20150111,M,Brisbane,F,Milos Raonic,Roger Federer,4-6 7-6 4-6,Roger Federer,Milos Raonic,54.0,92.0,4,64.0,100.0,0
20150113-M-Sydney-R32-Jerzy_Janowicz-Nick_Kyrgios,20150113,M,Sydney,R32,Jerzy Janowicz,Nick Kyrgios,6-1 6-7 7-6,Jerzy Janowicz,Nick Kyrgios,68.0,83.0,6,67.0,97.0,1
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,20150113,W,Sydney,R16,Agnieszka Radwanska,Garbine Muguruza,6-3 6-7 2-6,Garbine Muguruza,Agnieszka Radwanska,69.0,97.0,1,47.0,86.0,6
20150120-W-Australian_Open-R128-Agnieszka_Radwanska-Kurumi_Nara,20150120,W,Australian Open,R128,Agnieszka Radwanska,Kurumi Nara,6-3 6-0,Agnieszka Radwanska,Kurumi Nara,59.0,100.0,0,68.0,85.0,2
20150121-W-Australian_Open-R64-Eugenie_Bouchard-Kiki_Bertens,20150121,W,Australian Open,R64,Eugenie Bouchard,Kiki Bertens,6-0 6-3,Eugenie Bouchard,Kiki Bertens,72.0,92.0,1,57.0,85.0,3
20150129-M-Australian_Open-SF-Tomas_Berdych-Andy_Murray,20150129,M,Australian Open,SF,Tomas Berdych,Andy Murray,7-6 0-6 3-6 5-7,Andy Murray,Tomas Berdych,59.0,88.0,6,65.0,96.0,2
20150205-M-Zagreb-R16-Ivan_Dodig-Marcel_Granollers,20150205,M,Zagreb,R16,Ivan Dodig,Marcel Granollers,6-7 6-4 3-6,Marcel Granollers,Ivan Dodig,57.0,95.0,2,51.0,98.0,1
20150215-M-Rotterdam-F-Stan_Wawrinka-Tomas_Berdych,20150215,M,Rotterdam,F,Stan Wawrinka,Tomas Berdych,4-6 6-3 6-4,Stan Wawrinka,Tomas Berdych,70.0,96.0,1,57.0,97.0,1
20150216-W-Dubai-R64-Jarmila_Gajdosova-Garbine_Muguruza,20150216,W,Dubai,R64,Jarmila Gajdosova,Garbine Muguruza,6-3 1-6 2-6,Garbine Muguruza,Jarmila Gajdosova,64.0,76.0,7,56.0,75.0,8
20150225-W-Doha-R16-Kate_Makarova-Lucie_Safarova,20150225,W,Doha,R16,Kate Makarova,Lucie Safarova,2-6 7-6 3-6,Lucie Safarova,Kate Makarova,73.0,97.0,1,63.0,89.0,4
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,20150311,W,Indian Wells,R128,Monica Puig,Nicole Gibbs,6-3 7-5,Monica Puig,Nicole Gibbs,63.0,95.0,1,56.0,77.0,7
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske_Amritraj,20150313,W,Indian Wells,R64,Agnieszka Radwanska,Alison Riske Amritraj,6-3 6-1,Agnieszka Radwanska,Alison Riske Amritraj,55.0,90.0,2,69.0,75.0,4
20150314-W-Indian_Wells-R64-Ana_Ivanovic-Yulia_Putintseva,20150314,W,Indian Wells,R64,Ana Ivanovic,Yulia Putintseva,6-3 6-1,Ana Ivanovic,Yulia Putintseva,66.0,89.0,2,59.0,85.0,4
20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic,20150316,M,Indian Wells Masters,R32,David Ferrer,Bernard Tomic,5-7 4-6,Bernard Tomic,David Ferrer,60.0,72.0,7,72.0,96.0,1
20150318-M-Indian_Wells_Masters-R16-Roger_Federer-Jack_Sock,20150318,M,Indian Wells Masters,R16,Roger Federer,Jack Sock,6-3 6-2,Roger Federer,Jack Sock,65.0,100.0,0,57.0,81.0,6
20150325-W-Miami-R128-Daniela_Hantuchova-Belinda_Bencic,20150325,W,Miami,R128,Daniela Hantuchova,Belinda Bencic,1-6 6-7,Belinda Bencic,Daniela Hantuchova,60.0,81.0,7,57.0,86.0,4
20150408-M-Casablanca-R16-Carlos_Berlocq-Nicolas_Almagro,20150408,M,Casablanca,R16,Carlos Berlocq,Nicolas Almagro,5-7 5-7,Nicolas Almagro,Carlos Berlocq,59.0,91.0,3,52.0,94.0,2
20150408-W-Charleston-R32-Eugenie_Bouchard-Lauren_Davis,20150408,W,Charleston,R32,Eugenie Bouchard,Lauren Davis,3-6 1-6,Lauren Davis,Eugenie Bouchard,52.0,83.0,4,72.0,100.0,0
20150409-W-Charleston-QF-Lauren_Davis-Madison_Keys,20150409,W,Charleston,QF,Lauren Davis,Madison Keys,2-6 2-6,Madison Keys,Lauren Davis,69.0,88.0,2,70.0,93.0,1
20150414-M-Monte_Carlo_Masters-R64-Tommy_Robredo-Andreas_Seppi,20150414,M,Monte Carlo Masters,R64,Tommy Robredo,Andreas Seppi,6-3 1-6 6-4,Tommy Robredo,Andreas Seppi,55.0,88.0,4,48.0,95.0,2
20150418-W-Fed_Cup_World_Group_SF-RR-Sabine_Lisicki-Anastasia_Pavlyuchenkova,20150418,W,Fed Cup World Group SF,RR,Sabine Lisicki,Anastasia Pavlyuchenkova,6-4 6-7 3-6,Anastasia Pavlyuchenkova,Sabine Lisicki,60.0,84.0,6,58.0,73.0,13
20150506-M-Madrid_Masters-R32-Leonardo_Mayer-Feliciano_Lopez,20150506,M,Madrid Masters,R32,Leonardo Mayer,Feliciano Lopez,7-6 7-6,Leonardo Mayer,Feliciano Lopez,60.0,91.0,3,57.0,94.0,2
20150507-M-Madrid_Masters-R16-Grigor_Dimitrov-Stan_Wawrinka,20150507,M,Madrid Masters,R16,Grigor Dimitrov,Stan Wawrinka,7-6 3-6 6-3,Grigor Dimitrov,Stan Wawrinka,74.0,93.0,2,59.0,94.0,2
20150509-M-Madrid_Masters-SF-Tomas_Berdych-Rafael_Nadal,20150509,M,Madrid Masters,SF,Tomas Berdych,Rafael Nadal,6-7 1-6,Rafael Nadal,Tomas Berdych,45.0,88.0,5,67.0,100.0,0
20150515-M-Rome_Masters-QF-Roger_Federer-Tomas_Berdych,20150515,M,Rome Masters,QF,Roger Federer,Tomas Berdych,6-3 6-3,Roger Federer,Tomas Berdych,60.0,100.0,0,70.0,86.0,2
20150517-M-Rome_Masters-F-Novak_Djokovic-Roger_Federer,20150517,M,Rome Masters,F,Novak Djokovic,Roger Federer,6-4 6-3,Novak Djokovic,Roger Federer,72.0,93.0,1,66.0,95.0,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,20150529,W,Roland Garros,R32,Ana Ivanovic,Donna Vekic,6-0 6-3,Ana Ivanovic,Donna Vekic,64.0,88.0,2,65.0,64.0,5
20150529-W-Roland_Garros-R32-Garbine_Muguruza-Angelique_Kerber,20150529,W,Roland Garros,R32,Garbine Muguruza,Angelique Kerber,4-6 6-2 6-2,Garbine Muguruza,Angelique Kerber,57.0,88.0,4,78.0,81.0,3
20150603-M-Roland_Garros-QF-Novak_Djokovic-Rafael_Nadal,20150603,M,Roland Garros,QF,Novak Djokovic,Rafael Nadal,7-5 6-3 6-1,Novak Djokovic,Rafael Nadal,71.0,100.0,0,65.0,97.0,1
20150608-M-Stuttgart-R16-Andreas_Haider_Maurer-Gael_Monfils,20150608,M,Stuttgart,R16,Andreas Haider Maurer,Gael Monfils,6-7 6-7,Gael Monfils,Andreas Haider Maurer,56.0,83.0,6,75.0,95.0,1
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,20150608,W,s Hertogenbosch,R32,Michaella Krajicek,Oceane Dodin,7-5 6-4,Michaella Krajicek,Oceane Dodin,68.0,100.0,0,62.0,76.0,5
20150615-W-Birmingham-R64-Magdalena_Rybarikova-Garbine_Muguruza,20150615,W,Birmingham,R64,Magdalena Rybarikova,Garbine Muguruza,6-3 6-1,Magdalena Rybarikova,Garbine Muguruza,58.0,94.0,1,68.0,89.0,2
20150621-M-Queens_Club-F-Andy_Murray-Kevin_Anderson,20150621,M,Queens Club,F,Andy Murray,Kevin Anderson,6-3 6-4,Andy Murray,Kevin Anderson,70.0,100.0,0,74.0,100.0,0
20150624-M-Nottingham-R16-Marcos_Baghdatis-Alexander_Zverev,20150624,M,Nottingham,R16,Marcos Baghdatis,Alexander Zverev,6-3 6-3,Marcos Baghdatis,Alexander Zverev,69.0,93.0,1,58.0,86.0,3
20150708-M-Wimbledon-QF-Stan_Wawrinka-Richard_Gasquet,20150708,M,Wimbledon,QF,Stan Wawrinka,Richard Gasquet,4-6 6-4 6-3 4-6 9-11,Richard Gasquet,Stan Wawrinka,61.0,98.0,1,67.0,92.0,4
20150709-W-Wimbledon-SF-Agnieszka_Radwanska-Garbine_Muguruza,20150709,W,Wimbledon,SF,Agnieszka Radwanska,Garbine Muguruza,2-6 6-3 3-6,Garbine Muguruza,Agnieszka Radwanska,70.0,100.0,0,64.0,93.0,2
20150805-M-Washington-R32-Steve_Johnson-Bernard_Tomic,20150805,M,Washington,R32,Steve Johnson,Bernard Tomic,6-7 6-4 6-2,Steve Johnson,Bernard Tomic,56.0,95.0,2,65.0,93.0,3
20150807-W-Stanford-QF-Agnieszka_Radwanska-Angelique_Kerber,20150807,W,Stanford,QF,Agnieszka Radwanska,Angelique Kerber,6-4 4-6 4-6,Angelique Kerber,Agnieszka Radwanska,72.0,93.0,2,68.0,88.0,4
20150815-M-Canada_Masters-SF-Andy_Murray-Kei_Nishikori,20150815,M,Canada Masters,SF,Andy Murray,Kei Nishikori,6-3 6-0,Andy Murray,Kei Nishikori,61.0,94.0,1,54.0,83.0,4
20150824-W-New_Haven-R32-Lucie_Safarova-Daria_Saville,20150824,W,New Haven,R32,Lucie Safarova,Daria Saville,6-3 6-4,Lucie Safarova,Daria Saville,45.0,85.0,5,65.0,90.0,2
20150902-M-US_Open-R64-Fernando_Verdasco-Milos_Raonic,20150902,M,US Open,R64,Fernando Verdasco,Milos Raonic,2-6 4-6 7-6 6-7,Milos Raonic,Fernando Verdasco,69.0,88.0,5,61.0,86.0,7
20150902-W-US_Open-R64-Serena_Williams-Kiki_Bertens,20150902,W,US Open,R64,Serena Williams,Kiki Bertens,7-6 6-3,Serena Williams,Kiki Bertens,62.0,62.0,10,59.0,81.0,6
20150908-M-US_Open-R16-Roger_Federer-John_Isner,20150908,M,US Open,R16,Roger Federer,John Isner,7-6 7-6 7-5,Roger Federer,John Isner,60.0,98.0,1,68.0,98.0,1
20150910-M-US_Open-QF-Roger_Federer-Richard_Gasquet,20150910,M,US Open,QF,Roger Federer,Richard Gasquet,6-3 6-3 6-1,Roger Federer,Richard Gasquet,76.0,88.0,2,60.0,93.0,2
20150923-M-St_Petersburg-R32-Thanasi_Kokkinakis-Marcel_Granollers,20150923,M,St Petersburg,R32,Thanasi Kokkinakis,Marcel Granollers,3-6 3-6,Marcel Granollers,Thanasi Kokkinakis,53.0,92.0,2,56.0,83.0,4
20150927-M-Metz-F-Jo_Wilfried_Tsonga-Gilles_Simon,20150927,M,Metz,F,Jo Wilfried Tsonga,Gilles Simon,7-6 1-6 6-2,Jo Wilfried Tsonga,Gilles Simon,69.0,81.0,6,63.0,91.0,3
20151010-M-Tokyo-SF-Gilles_Muller-Stan_Wawrinka,20151010,M,Tokyo,SF,Gilles Muller,Stan Wawrinka,4-6 6-7,Stan Wawrinka,Gilles Muller,62.0,80.0,6,53.0,100.0,0
20151015-M-Shanghai_Masters-R16-Novak_Djokovic-Feliciano_Lopez,20151015,M,Shanghai Masters,R16,Novak Djokovic,Feliciano Lopez,6-2 6-3,Novak Djokovic,Feliciano Lopez,60.0,100.0,0,67.0,90.0,2
20151018-M-Shanghai_Masters-F-Jo_Wilfried_Tsonga-Novak_Djokovic,20151018,M,Shanghai Masters,F,Jo Wilfried Tsonga,Novak Djokovic,2-6 4-6,Novak Djokovic,Jo Wilfried Tsonga,65.0,88.0,3,71.0,100.0,0
20151025-W-Singapore-RR-Maria_Sharapova-Agnieszka_Radwanska,20151025,W,Singapore,RR,Maria Sharapova,Agnieszka Radwanska,4-6 6-3 6-4,Maria Sharapova,Agnieszka Radwanska,58.0,77.0,12,67.0,100.0,0
20151027-M-Basel-R32-Roger_Federer-Mikhail_Kukushkin,20151027,M,Basel,R32,Roger Federer,Mikhail Kukushkin,6-1 6-2,Roger Federer,Mikhail Kukushkin,55.0,83.0,3,57.0,91.0,2
20151102-M-Canberra_CH-R32-Sebastian_Fanselow-Christopher_Oconnell,20151102,M,Canberra CH,R32,Sebastian Fanselow,Christopher Oconnell,6-1 6-1,Sebastian Fanselow,Christopher Oconnell,62.0,80.0,3,52.0,83.0,4
20151104-M-Paris-R32-Andy_Murray-Borna_Coric,20151104,M,Paris,R32,Andy Murray,Borna Coric,6-1 6-2,Andy Murray,Borna Coric,57.0,100.0,0,64.0,93.0,1
20151104-M-Paris-R32-Roberto_Bautista_Agut-Jo_Wilfried_Tsonga,20151104,M,Paris,R32,Roberto Bautista Agut,Jo Wilfried Tsonga,2-6 2-6,Jo Wilfried Tsonga,Roberto Bautista Agut,68.0,94.0,1,49.0,95.0,1
20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal,20151121,M,Tour Finals,SF,Novak Djokovic,Rafael Nadal,6-3 6-3,Novak Djokovic,Rafael Nadal,61.0,94.0,1,74.0,100.0,0
20151122-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,20151122,M,Tour Finals,F,Roger Federer,Novak Djokovic,3-6 4-6,Novak Djokovic,Roger Federer,66.0,90.0,2,68.0,100.0,0
20151123-M-Toyota_CH-R32-Makoto_Ochi-Konstantin_Kravchuk,20151123,M,Toyota CH,R32,Makoto Ochi,Konstantin Kravchuk,3-6 1-6,Konstantin Kravchuk,Makoto Ochi,52.0,91.0,3,79.0,100.0,0
20151129-M-Davis_Cup_World_Group_F-RR-Andy_Murray-David_Goffin,20151129,M,Davis Cup World Group F,RR,Andy Murray,David Goffin,6-3 7-5 6-3,Andy Murray,David Goffin,63.0,100.0,0,51.0,96.0,2
20160107-W-Brisbane-QF-Varvara_Lepchenko-Carla_Suarez_Navarro,20160107,W,Brisbane,QF,Varvara Lepchenko,Carla Suarez Navarro,6-4 4-6 5-7,Carla Suarez Navarro,Varvara Lepchenko,65.0,83.0,8,61.0,89.0,4
20160109-M-Doha-SF-Novak_Djokovic-Tomas_Berdych,20160109,M,Doha,SF,Novak Djokovic,Tomas Berdych,6-3 7-6,Novak Djokovic,Tomas Berdych,65.0,96.0,1,60.0,88.0,3
20160111-W-Hobart-R32-Bethanie_Mattek_Sands-Eugenie_Bouchard,20160111,W,Hobart,R32,Bethanie Mattek Sands,Eugenie Bouchard,2-6 1-6,Eugenie Bouchard,Bethanie Mattek Sands,57.0,81.0,4,65.0,93.0,1
