h2h_win_ratio_diff,h2h_recent_momentum,recent_form_diff,win_rate_diff,serve_rating_diff,bp_conv_pctg_diff,dom_ratio_diff,fatigue_diff,match_volume_14d_diff,win_rate_hard_diff,target,match_id,date,player_id,opponent_id,win_rate_clay_diff,win_rate_grass_diff
0.0,0.0,0.13333333333333341,0.03562592775853535,0.01379691607684519,0.04568657729342679,0.019089989888776415,0.0,0.0,0.03872053872053871,1.0,1000,2025-09-12,16,40,,
0.0,0.0,0.25,0.19090909090909092,0.6926,-0.08260869565217388,0.6636363636363638,0.0,0.0,0.0,0.0,706,2025-09-12,11,498,,
0.0,0.0,0.0,-0.010638297872340441,0.64514,-0.14387464387464388,0.5728888888888892,0.0,0.0,,0.0,2557,2025-09-12,60,220,-0.02941176470588236,
0.2,1.0,0.0,0.09451718494271688,0.04195451505016734,-0.03216341500687686,0.4288795986622085,0.0,0.0,0.0703703703703703,0.0,295,2025-09-12,5,16,,
0.0,0.0,0.09999999999999998,0.10784313725490191,0.6674163265306126,-0.074585635359116,0.8565306122448977,0.3,3.0,0.0,1.0,1779,2025-09-13,31,503,,
0.0,0.0,0.25,-0.012195121951219523,0.6484658536585366,-0.09436619718309858,0.6129268292682923,0.0,0.0,,0.0,2291,2025-09-13,43,149,-0.09999999999999998,
0.0,0.0,0.0,0.07859078590785906,-0.012296111111111063,0.006072397122980855,0.12413888888888902,0.0,0.0,0.11038961038961037,1.0,946,2025-09-13,15,25,,
0.0,0.0,0.30000000000000004,0.2090909090909091,0.6950907407407406,-0.05304740406320546,0.8762962962962964,0.0,0.0,0.24285714285714288,0.0,371,2025-09-13,6,52,,
0.0,0.0,0.13333333333333341,0.22191142191142194,0.045204629629629456,0.061631495019363325,0.3679629629629628,0.0,0.0,0.20119047619047625,1.0,372,2025-09-13,6,45,,
0.1,1.0,0.0,0.05555555555555558,0.687586111111111,-0.15758754863813235,0.678611111111111,0.0,0.0,0.0714285714285714,1.0,1473,2025-09-13,25,237,,
0.0,0.0,0.0,0.13636363636363635,0.6590238095238095,-0.062043795620437936,0.5969047619047618,0.0,0.0,,1.0,1128,2025-09-13,18,83,0.1428571428571429,
0.0,0.0,0.0,0.13414634146341464,0.67529,-0.1515151515151515,0.8027500000000001,0.0,0.0,0.18181818181818177,1.0,945,2025-09-13,15,251,,
-0.1,-1.0,0.0,0.13636363636363635,0.6590238095238095,-0.062043795620437936,0.5969047619047618,0.0,0.0,,0.0,1129,2025-09-13,18,175,0.1428571428571429,
0.0,0.0,0.16666666666666663,-0.01282051282051283,0.6498861111111112,-0.11467889908256879,0.5083333333333335,0.0,0.0,0.04166666666666663,1.0,2410,2025-09-13,45,54,,
0.0,0.0,0.16666666666666663,0.11538461538461542,0.6674163265306126,-0.074585635359116,0.8565306122448977,0.4,4.0,0.033333333333333326,0.0,1778,2025-09-15,31,385,,
0.0,0.0,0.0,-0.012195121951219523,0.6498861111111112,-0.11467889908256879,0.5083333333333335,0.2,2.0,0.038461538461538436,0.0,2409,2025-09-17,45,86,,
0.0,0.0,0.0,0.0957446808510638,0.67321914893617,-0.1470588235294118,0.5444680851063832,0.0,0.0,0.023809523809523836,0.0,1913,2025-09-17,35,265,,
0.0,0.0,0.5,0.08490566037735847,0.6324176470588235,-0.1014150943396227,0.581176470588235,0.2,2.0,0.0714285714285714,0.0,1846,2025-09-17,34,79,,
0.0,0.0,0.0,0.19047619047619047,0.6648682926829269,-0.09788359788359785,0.7570731707317075,0.0,0.0,0.08823529411764708,0.0,589,2025-09-17,9,55,,
0.0,0.0,0.0,0.0625,0.6905872340425534,-0.14052287581699346,0.7580851063829785,0.0,0.0,0.08333333333333337,1.0,2346,2025-09-17,44,86,,
0.0,0.0,0.0,0.0625,0.6905872340425534,-0.14052287581699346,0.7580851063829785,0.0,0.0,0.08333333333333337,1.0,2345,2025-09-17,44,69,,
-0.2,-1.0,0.5,0.08490566037735847,0.6324176470588235,-0.1014150943396227,0.581176470588235,0.2,2.0,0.0714285714285714,1.0,1847,2025-09-17,34,58,,
0.0,0.0,0.5,0.08490566037735847,0.6324176470588235,-0.1014150943396227,0.581176470588235,0.2,2.0,0.0714285714285714,1.0,1848,2025-09-17,34,49,,
0.0,0.0,0.0,0.07407407407407407,0.618611111111111,-0.08205128205128204,0.5350000000000001,0.0,0.0,-0.09999999999999998,0.0,2799,2025-09-17,101,152,,
0.0,0.0,0.0,0.0625,0.6905872340425534,-0.14052287581699346,0.7580851063829785,0.0,0.0,0.08333333333333337,0.0,2344,2025-09-17,44,55,,
0.0,0.0,0.0,0.045454545454545414,0.6424681818181818,-0.0622775800711744,0.5104545454545457,0.0,0.0,0.15384615384615385,0.0,849,2025-09-17,13,79,,
0.0,0.0,0.0,0.045454545454545414,0.6424681818181818,-0.0622775800711744,0.5104545454545457,0.0,0.0,0.15384615384615385,1.0,850,2025-09-17,13,130,,
0.0,0.0,0.0,-0.05555555555555558,0.6628257142857144,-0.08018867924528306,0.5279999999999998,0.0,0.0,-0.023809523809523836,1.0,2507,2025-09-17,53,123,,
0.0,0.0,0.0,0.19047619047619047,0.6648682926829269,-0.09788359788359785,0.7570731707317075,0.0,0.0,0.08823529411764708,1.0,590,2025-09-17,9,117,,
0.0,0.0,0.0,-0.05555555555555558,0.6628257142857144,-0.08018867924528306,0.5279999999999998,0.0,0.0,-0.023809523809523836,0.0,2506,2025-09-17,53,69,,
0.0,0.0,0.0,0.021739130434782594,0.6727045454545453,-0.0725190839694656,0.541818181818182,0.0,0.0,0.038461538461538436,1.0,1291,2025-09-17,21,162,,
0.0,0.0,0.0,0.021739130434782594,0.6727045454545453,-0.0725190839694656,0.541818181818182,0.0,0.0,0.038461538461538436,0.0,1290,2025-09-17,21,57,,
0.0,0.0,0.0,0.09999999999999998,0.6863431818181818,-0.13896103896103895,0.8218181818181818,0.0,0.0,0.07692307692307687,1.0,522,2025-09-17,8,118,,
0.1,1.0,0.0,0.09999999999999998,0.6863431818181818,-0.13896103896103895,0.8218181818181818,0.0,0.0,0.07692307692307687,0.0,521,2025-09-17,8,57,,
0.0,0.0,0.0,0.19047619047619047,0.6648682926829269,-0.09788359788359785,0.7570731707317075,0.0,0.0,0.08823529411764708,1.0,592,2025-09-17,9,96,,
0.1,1.0,-0.5,0.1785714285714286,0.6926,-0.08260869565217388,0.6636363636363638,0.1,1.0,-0.023809523809523836,1.0,705,2025-09-17,11,109,,
0.0,0.0,-0.5,0.1785714285714286,0.6926,-0.08260869565217388,0.6636363636363638,0.1,1.0,-0.023809523809523836,1.0,702,2025-09-17,11,79,,
0.0,0.0,-0.5,0.1785714285714286,0.6926,-0.08260869565217388,0.6636363636363638,0.1,1.0,-0.023809523809523836,1.0,703,2025-09-17,11,57,,
0.0,0.0,-0.5,0.1785714285714286,0.6926,-0.08260869565217388,0.6636363636363638,0.1,1.0,-0.023809523809523836,1.0,704,2025-09-17,11,120,,
-0.1,-1.0,0.0,0.19047619047619047,0.6648682926829269,-0.09788359788359785,0.7570731707317075,0.0,0.0,0.08823529411764708,1.0,591,2025-09-17,9,112,,
-0.1,-1.0,0.0,0.045454545454545414,0.6424681818181818,-0.0622775800711744,0.5104545454545457,0.0,0.0,0.15384615384615385,1.0,851,2025-09-17,13,97,,
0.0,0.0,0.5,0.07999999999999996,0.6407041666666667,-0.10773480662983426,0.5706250000000002,0.2,2.0,0.0,0.0,1712,2025-09-17,30,188,,
0.0,0.0,0.0,0.14150943396226412,0.7021960784313726,-0.12734584450402142,0.7468627450980392,0.0,0.0,0.14516129032258063,0.0,1384,2025-09-17,23,79,,
0.2,1.0,0.0,0.07953216374269001,-0.001228306878306884,0.029991465194745104,0.2117724867724864,0.0,0.0,0.06306306306306309,1.0,370,2025-09-19,6,26,,
0.0,0.0,0.0,0.07460317460317456,0.05785319396051103,0.050660764441683104,0.1279384436701514,0.2,2.0,0.12121212121212122,1.0,1520,2025-09-19,26,66,,
0.0,0.0,0.0,0.17500000000000004,0.6623216216216214,-0.12172284644194753,0.7040540540540541,0.0,0.0,0.11904761904761907,1.0,650,2025-09-19,10,61,,
0.2,1.0,0.0,0.2067440574903261,-0.03140419058553379,0.054267723880596974,-0.06550516647531635,-0.2,-2.0,0.1875,0.0,76,2025-09-19,2,5,,
0.4,1.0,-0.5,0.2704477611940298,0.058408132805360946,0.004209743107769337,0.3051934206518432,-0.1,-1.0,0.16911764705882348,1.0,77,2025-09-19,2,22,,
-0.2,-1.0,0.5,0.07669470559129143,0.040807021276595634,-0.01955389243524841,0.24509042553191507,0.2,2.0,0.3553921568627451,1.0,944,2025-09-19,15,27,,
0.0,0.0,0.0,0.014912280701754432,-0.009057407407407347,-0.03723037371457233,-0.034796296296296436,-0.2,-2.0,0.0010395010395010118,0.0,213,2025-09-19,4,6,,
-0.2,-1.0,0.0,0.012962962962962954,-0.048232051282051325,0.01867744610281924,-0.24042307692307796,-0.2,-2.0,0.043269230769230727,0.0,214,2025-09-19,4,5,,
0.0,0.0,-0.5,-0.009565217391304337,0.014570748299319591,-0.0031465525126685434,-0.11431972789115652,0.1,1.0,-0.05203619909502266,0.0,1127,2025-09-19,18,22,,
0.0,0.0,-0.16666666666666669,0.10465116279069764,0.6563666666666665,-0.06016597510373445,0.5999999999999999,0.3,3.0,0.10869565217391308,1.0,1125,2025-09-24,18,78,,
0.0,0.0,-0.16666666666666669,0.054651162790697594,0.03209666666666655,0.038580106400967706,0.011499999999999622,0.3,3.0,0.20869565217391306,0.0,1124,2025-09-24,18,42,,
0.0,0.0,0.0,0.021739130434782594,0.6776999999999997,-0.07024793388429751,0.5545454545454547,0.2,2.0,0.038461538461538436,1.0,1288,2025-09-24,21,144,,
0.0,0.0,0.0,0.021739130434782594,0.6776999999999997,-0.07024793388429751,0.5545454545454547,0.2,2.0,0.038461538461538436,1.0,1289,2025-09-24,21,69,,
0.0,0.0,0.5,0.1923076923076923,0.669311111111111,-0.11445783132530124,0.7352777777777777,0.1,1.0,0.15000000000000002,1.0,647,2025-09-24,10,109,,
0.0,0.0,-0.5,0.012820512820512775,0.6333947368421051,-0.12916666666666665,0.5142105263157897,0.1,1.0,-0.026315789473684237,0.0,2615,2025-09-24,66,78,,
0.0,-0.2195,-0.25,0.1840277777777778,-0.036415264423076854,0.060162097981518725,-0.09810096153846204,-0.2,-2.0,0.14331896551724133,1.0,71,2025-09-24,2,5,,
0.0,0.0,0.0,0.40625,0.11140912828947369,0.0053657266246378565,0.4565953947368424,0.2,2.0,0.5763546798029556,1.0,75,2025-09-24,2,134,,
0.0,0.0,-0.5,0.13157894736842102,0.6693421052631578,-0.10447761194029853,0.6810526315789469,0.1,1.0,-0.09999999999999998,1.0,2732,2025-09-24,70,84,,
0.0,0.0,0.0,0.08064516129032262,0.6759827586206897,-0.011111111111111127,0.7,0.0,0.0,0.1842105263157895,0.0,2192,2025-09-24,41,144,,
0.0,0.0,0.16666666666666663,0.07999999999999996,0.6885775510204082,-0.1380952380952381,0.744285714285714,0.3,3.0,0.11538461538461542,1.0,2342,2025-09-24,44,48,,
0.1,1.0,0.16666666666666663,0.07999999999999996,0.6885775510204082,-0.1380952380952381,0.744285714285714,0.3,3.0,0.11538461538461542,1.0,2343,2025-09-24,44,54,,
0.0,0.0,-0.5,-0.043478260869565244,0.6418809523809523,-0.1474164133738602,0.5607142857142859,0.2,2.0,-0.05555555555555558,1.0,2556,2025-09-24,60,154,,
0.0,0.0,0.5,0.1923076923076923,0.669311111111111,-0.11445783132530124,0.7352777777777777,0.1,1.0,0.15000000000000002,1.0,649,2025-09-24,10,160,,
0.0,0.0,0.5,-0.08157894736842097,-0.04507210526315786,0.005731530435596377,-0.09255263157894666,-0.1,-1.0,0.0,1.0,2234,2025-09-24,42,70,,
0.1,1.0,0.5,0.1923076923076923,0.669311111111111,-0.11445783132530124,0.7352777777777777,0.1,1.0,0.15000000000000002,1.0,648,2025-09-24,10,32,,
0.0,0.0,0.0,0.06595365418894839,0.008922638146167339,0.13691953208082247,0.12012477718360048,0.0,0.0,0.26573426573426573,0.0,2102,2025-09-24,38,68,,
0.0,0.0,-0.5,0.2139423076923077,0.030371701388889005,0.0624987171856079,0.2581597222222225,0.1,1.0,0.2120689655172413,1.0,72,2025-09-24,2,10,,
0.0,0.0,-0.16666666666666663,0.32625000000000004,0.011105261479591788,0.08613612395554476,0.2491517857142862,-0.09999999999999998,-1.0,0.2466843501326259,1.0,73,2025-09-24,2,44,,
0.0,0.0,-0.5,0.05813953488372092,0.6774658536585365,-0.11198738170347,0.6407317073170733,0.2,2.0,0.045454545454545414,0.0,2141,2025-09-24,40,48,,
0.2,1.0,0.25,0.17222222222222217,0.11182807692307684,-0.013375130616509912,0.503038461538462,0.4,4.0,0.31875,1.0,288,2025-09-24,5,42,,
0.0,0.0,0.25,0.20048309178743962,0.05839807692307708,-0.04187327823691456,0.5369930069930076,0.2,2.0,0.18028846153846156,1.0,289,2025-09-24,5,21,,
0.0,0.0,0.75,0.26570048309178745,0.0942171245421245,0.03529520125264812,0.5308241758241763,0.2,2.0,0.2743055555555556,1.0,290,2025-09-24,5,60,,
0.4,1.0,-0.25,0.13398692810457513,0.05631509819967251,0.023617619493908226,0.39770867430442003,0.30000000000000004,3.0,0.17708333333333337,1.0,291,2025-09-24,5,37,,
0.0,0.0,0.16666666666666669,0.4184451219512195,0.048938368055555515,0.06486331576684873,0.4859374999999999,-0.09999999999999998,-1.0,0.3236074270557029,1.0,74,2025-09-24,2,45,,
0.0,0.0,-0.16666666666666669,-0.012195121951219523,0.6507444444444445,-0.11682242990654207,0.5075000000000003,0.3,3.0,0.038461538461538436,1.0,2408,2025-09-24,45,55,,
-0.2,-1.0,0.0,-0.050000000000000044,0.05323370370370373,-0.055307972549351936,0.0211296296296295,0.0,0.0,0.2153846153846154,0.0,1240,2025-09-24,20,42,,
0.0,0.0,0.0,0.009803921568627416,0.6517137254901961,-0.13461538461538464,0.507450980392157,0.0,0.0,-0.038461538461538436,0.0,2670,2025-09-24,68,109,,
-0.1,-1.0,-0.16666666666666669,0.10465116279069764,0.6563666666666665,-0.06016597510373445,0.5999999999999999,0.3,3.0,0.10869565217391308,1.0,1126,2025-09-24,18,88,,
-0.2,-1.0,0.0,0.06704134885588109,0.06857647058823535,-0.0003369272237196408,0.19097204839382576,0.0,0.0,0.29222011385199237,0.0,1383,2025-09-25,23,27,,
-0.2,-1.0,-0.16666666666666663,0.09999999999999998,0.04611522727272732,-0.07611241217798598,0.3177954545454543,-0.09999999999999998,-1.0,-0.013986013986014068,0.0,517,2025-09-25,8,13,,
0.0,0.0,0.0,-0.032653061224489854,0.0495926252319111,-0.09545765027322412,0.14107606679035234,0.2,2.0,-0.05270655270655278,1.0,519,2025-09-25,8,17,,
0.0,-0.2195,-0.16666666666666663,0.020000000000000018,0.04323939393939391,-0.04039812646370028,0.2366287878787876,-0.09999999999999998,-1.0,0.07692307692307687,1.0,520,2025-09-25,8,30,,
-0.2,-1.0,0.8,-0.01083902047370533,-0.041098623279098856,0.055476330285490594,0.027893199833124216,0.4,4.0,0.04761904761904756,1.0,1845,2025-09-25,34,35,,
-0.2,-1.0,-0.5,0.07272727272727275,-0.008476818181818224,0.06873663578047051,-0.015636363636363892,0.0,0.0,0.0421245421245422,0.0,210,2025-09-25,4,8,,
0.0,0.0,-0.16666666666666663,0.3571428571428571,0.0863789285714287,0.027678571428571497,0.6861071428571431,-0.3,-3.0,0.2552447552447552,1.0,18,2025-09-25,1,13,,
0.2,1.0,-0.8,0.08782161234991426,0.04291208556149728,0.014070970240070868,0.22165418894830657,-0.3,-3.0,0.04761904761904767,1.0,211,2025-09-25,4,34,,
0.2,1.0,-0.5,0.2787878787878788,0.023520909090909203,-0.005704932621408532,0.3082840909090907,0.0,0.0,0.23015873015873017,1.0,212,2025-09-25,4,53,,
0.0,0.0,0.5,0.05857898715041576,0.018993990929704996,0.03492965367965373,0.14050642479213904,-0.1,-1.0,0.22962962962962963,1.0,1063,2025-09-25,17,101,,
0.0,0.0,0.0,0.3571428571428571,0.7258114285714287,-0.043749999999999956,1.1828571428571433,0.0,0.0,0.34615384615384615,1.0,22,2025-09-25,1,50,,
0.0,0.0,0.0,0.11363636363636365,0.6948365853658535,-0.06378600823045266,0.6578048780487811,0.4,4.0,0.15384615384615385,1.0,1518,2025-09-25,26,49,,
0.0,0.0,0.0,0.12222222222222223,0.6786355555555558,-0.10574412532637073,0.7126666666666663,0.0,0.0,0.07894736842105265,0.0,1180,2025-09-25,19,77,,
0.0,0.0,0.0,0.11363636363636365,0.6948365853658535,-0.06378600823045266,0.6578048780487811,0.4,4.0,0.15384615384615385,1.0,1519,2025-09-25,26,75,,
0.0,0.0,0.30000000000000004,0.211864406779661,0.701408620689655,-0.09029649595687328,0.7187931034482757,0.5,5.0,0.08333333333333337,0.0,701,2025-09-25,11,94,,
0.0,0.0,0.0,-0.13265306122448983,0.0012616666666666054,-0.00678477195627597,-0.1805416666666667,0.0,0.0,-0.09659090909090906,1.0,848,2025-09-25,13,22,,
0.0,0.0,0.6666666666666666,-0.07446808510638303,0.006132499999999985,0.05357142857142855,-0.05835638297872314,0.19999999999999998,2.0,0.23796791443850268,1.0,847,2025-09-25,13,27,,
0.2,1.0,0.25,0.20370370370370372,0.6941078431372548,-0.04975124378109458,0.882156862745098,0.4,4.0,0.23529411764705888,1.0,368,2025-09-25,6,116,,
0.0,0.0,-0.25,0.23431594860166288,0.022251593137255,0.13101798698813621,0.42424019607843155,0.30000000000000004,3.0,0.34640522875817,1.0,367,2025-09-25,6,36,,
0.0,0.0,0.0,0.3571428571428571,0.7258114285714287,-0.043749999999999956,1.1828571428571433,0.0,0.0,0.34615384615384615,1.0,20,2025-09-25,1,47,,
0.0,0.0,0.5,-0.030612244897959162,0.6718562499999998,-0.1807692307692308,0.4579166666666664,0.1,1.0,-0.1111111111111111,1.0,1975,2025-09-25,36,90,,
0.0,0.0,0.5,-0.030612244897959162,0.6718562499999998,-0.1807692307692308,0.4579166666666664,0.1,1.0,-0.1111111111111111,0.0,1976,2025-09-25,36,90,,
0.4,1.0,0.25,0.09006734006734007,-0.0007287422285986445,0.014034764449358084,0.2243519846963169,0.0,0.0,0.08144796380090502,1.0,366,2025-09-25,6,26,,
0.1,1.0,0.0,0.3571428571428571,0.7258114285714287,-0.043749999999999956,1.1828571428571433,0.0,0.0,0.34615384615384615,1.0,21,2025-09-25,1,108,,
0.1,1.0,0.25,0.19767441860465118,0.6729476190476191,-0.08583106267029966,0.8114285714285718,0.4,4.0,0.11111111111111116,1.0,588,2025-09-25,9,67,,
0.0,0.0,0.25,0.19767441860465118,0.6729476190476191,-0.08583106267029966,0.8114285714285718,0.4,4.0,0.11111111111111116,1.0,587,2025-09-25,9,94,,
0.0,0.0,0.5,-0.030612244897959162,0.6718562499999998,-0.1807692307692308,0.4579166666666664,0.1,1.0,-0.1111111111111111,1.0,1977,2025-09-25,36,118,,
0.2,1.0,-0.25,0.15343915343915338,0.03170358543417384,0.006001243781094623,0.3007002801120453,-0.4,-4.0,0.11085972850678727,1.0,19,2025-09-25,1,6,,
0.0,0.0,0.08333333333333337,0.19767441860465118,0.03351511904761917,-0.01440249124172821,0.3146785714285717,0.10000000000000003,1.0,0.02020202020202022,0.0,586,2025-09-25,9,13,,
0.0,0.0,-0.5,0.10869565217391308,0.6783282608695651,-0.10668380462724936,0.7069565217391303,0.1,1.0,0.050000000000000044,0.0,1179,2025-10-01,19,86,,
0.0,0.0,0.380952380952381,0.06853352984524685,0.006639887005649769,0.01938937651331718,0.13002636534840017,0.39999999999999997,4.0,0.20238095238095238,1.0,584,2025-10-01,9,70,,
0.0,0.0,0.2142857142857143,0.19565217391304346,0.6747466666666667,-0.0859375,0.8051111111111116,0.7,7.0,0.11904761904761907,1.0,585,2025-10-01,9,82,,
0.2,1.0,0.5,0.12151616499442591,0.06872472527472528,-0.0028835345291041703,0.07851648351648355,0.30000000000000004,3.0,0.3653846153846154,1.0,1123,2025-10-01,18,134,,
0.2,1.0,0.5,0.1259370314842579,-0.01922500000000016,0.09278601910180856,0.010714285714285454,0.30000000000000004,3.0,0.04395604395604402,1.0,1122,2025-10-01,18,20,,
0.1,1.0,0.0,0.10869565217391308,0.6558785714285714,-0.05984555984555984,0.6092857142857144,0.4,4.0,0.11538461538461542,1.0,1121,2025-10-01,18,67,,
0.0,0.0,0.0,-0.011304347826086913,-0.013370364741641438,0.010355013220342768,-0.27113981762917905,0.4,4.0,0.07692307692307698,0.0,1120,2025-10-01,18,31,,
0.0,0.0,1.0,0.29166666666666663,0.04457208333333351,0.11741682974559686,0.6115833333333329,0.3,3.0,0.38888888888888884,0.0,16,2025-10-01,1,35,,
0.0,0.0,0.5,0.36556603773584906,0.06952990566037731,0.0919944027102666,0.657094339622641,0.3,3.0,0.42460317460317454,1.0,17,2025-10-01,1,68,,
0.0,0.1111,0.0,0.12745098039215685,0.636127450980392,-0.047979797979797956,0.6905882352941177,0.2,2.0,0.12068965517241381,1.0,1061,2025-10-01,17,64,,
0.0,0.0,-0.5,0.045454545454545414,0.6756809523809524,-0.11059190031152649,0.6302380952380955,0.1,1.0,0.021739130434782594,0.0,2140,2025-10-01,40,59,,
-0.1,-1.0,0.0,0.009433962264150941,0.6513150943396226,-0.13172043010752688,0.5049056603773587,0.2,2.0,-0.0357142857142857,1.0,2669,2025-10-01,68,191,,
0.0,0.0,-0.25,-0.041666666666666685,0.6397613636363636,-0.14347826086956522,0.5570454545454546,0.2,2.0,-0.04999999999999999,1.0,2552,2025-10-01,60,86,,
0.0,0.0,-0.25,-0.041666666666666685,0.6397613636363636,-0.14347826086956522,0.5570454545454546,0.2,2.0,-0.04999999999999999,1.0,2553,2025-10-01,60,109,,
0.0,0.0,-0.25,-0.041666666666666685,0.6397613636363636,-0.14347826086956522,0.5570454545454546,0.2,2.0,-0.04999999999999999,1.0,2554,2025-10-01,60,87,,
0.0,0.0,0.5,0.12222222222222223,0.6862142857142856,-0.08208955223880604,0.6330952380952379,0.0,0.0,0.14,1.0,999,2025-10-01,16,140,,
0.0,0.0,1.0,0.06339869281045751,0.026717226890756174,-0.07758504773430153,0.015448179271708717,-0.1,-1.0,-0.055652173913043446,1.0,998,2025-10-01,16,38,,
0.0,0.0,0.4,0.15052410901467506,0.010545054945054866,0.09300070046877518,0.10405677655677636,-0.4,-4.0,0.2309090909090909,0.0,997,2025-10-01,16,36,,
0.0,0.0,-0.5,-0.023809523809523836,0.6474878048780488,-0.10845070422535213,0.6082926829268291,0.1,1.0,0.050000000000000044,1.0,2287,2025-10-01,43,84,,
-0.1,-1.0,-0.5,-0.023809523809523836,0.6474878048780488,-0.10845070422535213,0.6082926829268291,0.1,1.0,0.050000000000000044,1.0,2289,2025-10-01,43,48,,
0.0,0.0,0.4,0.2093023255813954,0.026200131578947294,0.013382173382173457,0.25677631578947335,0.2,2.0,0.13095238095238093,0.0,645,2025-10-01,10,45,,
0.0,0.0,0.0,0.07692307692307687,0.6806729166666665,-0.13265306122448978,0.6922916666666663,0.1,1.0,0.020000000000000018,1.0,2037,2025-10-01,37,65,,
0.0,0.0,0.0,0.07692307692307687,0.6806729166666665,-0.13265306122448978,0.6922916666666663,0.1,1.0,0.020000000000000018,1.0,2036,2025-10-01,37,90,,
0.0,0.0,0.0,0.12,0.6692489361702129,-0.0702005730659026,0.8804255319148935,0.0,0.0,0.038461538461538436,1.0,1777,2025-10-01,31,118,,
0.0,0.0,0.0,0.12,0.6692489361702129,-0.0702005730659026,0.8804255319148935,0.0,0.0,0.038461538461538436,1.0,1776,2025-10-01,31,212,,
0.0,0.0,0.0,0.12,0.6692489361702129,-0.0702005730659026,0.8804255319148935,0.0,0.0,0.038461538461538436,1.0,1775,2025-10-01,31,102,,
0.0,0.0,0.5,0.057499999999999996,-0.004511063829787165,-0.06191328024822307,0.19809219858156024,-0.1,-1.0,-0.11153846153846159,1.0,1773,2025-10-01,31,41,,
0.0,0.0,0.5,0.036666666666666625,-0.007023980496453586,0.08694228407695453,0.3300088652482267,-0.2,-2.0,0.038461538461538436,1.0,1772,2025-10-01,31,35,,
0.4,1.0,0.09999999999999998,0.08855098389982108,0.03327554824561385,-0.014875283446711962,0.18781798245613968,-0.19999999999999998,-2.0,-0.01571428571428568,0.0,2035,2025-10-01,37,45,,
0.0,0.0,0.16666666666666663,0.08490566037735847,0.685551923076923,-0.13414634146341464,0.7274999999999996,0.6,6.0,0.12068965517241381,0.0,2340,2025-10-01,44,56,,
0.0,0.0,0.0,0.13,0.03386356382978717,-0.004799426934097406,0.09332446808510664,0.0,0.0,0.17582417582417587,0.0,149,2025-10-01,3,31,,
0.0,0.0,0.09999999999999998,0.2616279069767442,0.05571513157894736,0.0427777777777778,0.4692763157894735,-0.3,-3.0,0.1785714285714286,1.0,150,2025-10-01,3,45,,
0.0,0.0,-0.09999999999999998,0.14830188679245282,-0.006420294599017828,0.10488967964167861,0.3513870703764319,-0.4,-4.0,0.12937062937062932,1.0,1769,2025-10-01,31,36,,
0.0,0.0,0.5,0.27380952380952384,0.05562469512195123,0.033450704225352124,0.365457317073171,-0.1,-1.0,0.16428571428571426,1.0,151,2025-10-01,3,43,,
0.0,0.0,0.0,0.25,0.7031125,-0.07500000000000001,0.9737500000000001,0.0,0.0,0.2142857142857143,1.0,152,2025-10-01,3,59,,
0.0,0.0,0.0,0.25,0.7031125,-0.07500000000000001,0.9737500000000001,0.0,0.0,0.2142857142857143,1.0,153,2025-10-01,3,50,,
-0.2,-1.0,-0.19999999999999996,0.2007156798959011,-0.0008502652519892795,0.09586947348680197,0.2602718832891242,0.09999999999999998,1.0,0.21590909090909088,0.0,208,2025-10-01,4,36,,
0.0,0.0,-0.09999999999999998,0.1724137931034483,0.6748189655172414,-0.07922077922077925,0.7893103448275858,0.5,5.0,0.125,1.0,209,2025-10-01,4,79,,
0.0,0.0,0.0,0.06862745098039214,0.639269387755102,-0.10382513661202186,0.5679591836734694,0.2,2.0,-0.021739130434782594,1.0,1710,2025-10-01,30,49,,
0.1,1.0,0.2777777777777778,0.22881355932203384,0.730819298245614,-0.10784313725490197,1.0452631578947373,0.7,7.0,0.22972972972972971,0.0,285,2025-10-01,5,67,,
0.0,0.0,0.2777777777777778,0.22881355932203384,0.730819298245614,-0.10784313725490197,1.0452631578947373,0.7,7.0,0.22972972972972971,1.0,286,2025-10-01,5,47,,
0.0,0.0,0.3333333333333333,0.09523809523809523,-0.016422498755599757,-0.019784589892294924,-0.058700846192135225,0.19999999999999998,2.0,-0.18157894736842112,0.0,1579,2025-10-01,27,43,,
0.0,0.0,0.25,0.033333333333333326,0.6338777777777778,-0.06569343065693428,0.5008888888888889,0.8,8.0,0.12962962962962965,1.0,843,2025-10-01,13,75,,
0.0,-0.2195,0.0357142857142857,-0.048484848484848464,-0.0015448637316561875,0.025890727758907328,-0.07363941299790344,0.30000000000000004,3.0,0.06441223832528187,1.0,842,2025-10-01,13,34,,
0.0,0.0,-0.5,0.0636363636363636,0.6150454545454546,-0.09020618556701027,0.5216363636363639,0.2,2.0,-0.13636363636363635,1.0,2797,2025-10-01,101,108,,
0.2,1.0,0.25,-0.03529411764705881,-0.005391609977324241,0.03813170595508758,-0.06707029478458049,0.6000000000000001,6.0,0.15136876006441224,1.0,841,2025-10-01,13,30,,
0.2,1.0,0.08333333333333337,0.09465165376495421,0.014037878787878877,0.06648960739030024,0.1168787878787878,0.0,0.0,0.13684210526315788,0.0,361,2025-10-01,6,8,,
0.0,0.0,0.5,0.24856321839080459,0.05759318181818185,0.07996786825986546,0.38149999999999973,0.39999999999999997,4.0,0.28684210526315784,1.0,362,2025-10-01,6,60,,
0.0,0.0,0.25,0.2068965517241379,0.6973545454545454,-0.06351039260969976,0.9385454545454543,0.6,6.0,0.23684210526315785,1.0,363,2025-10-01,6,56,,
