match,tournament,round,date,completed,log_reg_prob,rf_prob,ens_prob,log_reg_ml_p1,log_reg_ml_p2,rf_ml_p1,rf_ml_p2,ens_ml_p1,ens_ml_p2,log_reg_dec_p1,log_reg_dec_p2,rf_dec_p1,rf_dec_p2,ens_dec_p1,ens_dec_p2
12702,Todi CH,R16,2025-08-11,True,0.7632967915715354,0.98,0.9583296791571536,-322,322,-4900,4900,-2300,2300,1.3101,4.2247,1.0204,50.0,1.0435,23.9979
12703,Todi CH,R32,2025-08-11,True,0.6246454129180101,0.9,0.8724645412918011,-166,166,-900,900,-684,684,1.6009,2.6641,1.1111,10.0,1.1462,7.841
12704,Cordenons CH,R32,2025-08-04,True,0.6315135948469479,0.21,0.2521513594846948,-171,171,376,-376,297,-297,1.5835,2.7138,4.7619,1.2658,3.9659,1.3372
12763,Tampere CH,R32,2025-07-21,True,0.6524137739791476,0.63,0.6322413773979149,-188,188,-170,170,-172,172,1.5328,2.877,1.5873,2.7027,1.5817,2.7192
14318,Jinan CH,Q1,2025-10-06,True,0.7596544074655751,0.366433895383424,0.40575594659163916,-316,316,173,-173,146,-146,1.3164,4.1607,2.729,1.5784,2.4645,1.6828
14344,Vicenza CH,R16,2025-05-26,True,0.5881227919308415,0.76,0.7428122791930842,-143,143,-317,317,-289,289,1.7003,2.4279,1.3158,4.1667,1.3462,3.8882
15931,Bengaluru CH,R32,2025-02-24,True,0.6675527751845499,0.64,0.6427552775184551,-201,201,-178,178,-180,180,1.498,3.008,1.5625,2.7778,1.5558,2.7992
18183,Hagen CH,R16,2025-07-28,True,0.637304831128293,0.29,0.3247304831128293,-176,176,245,-245,208,-208,1.5691,2.7571,3.4483,1.4085,3.0795,1.4809
18741,M25 Vic,SF,2025-05-12,True,0.637304831128293,0.78,0.7657304831128293,-176,176,-355,355,-327,327,1.5691,2.7571,1.2821,4.5455,1.3059,4.2686
18742,M25 Vic,QF,2025-05-12,True,0.8120541021847014,0.8528841030861694,0.8488011029960226,-432,432,-580,580,-561,561,1.2314,5.3207,1.1725,6.7974,1.1781,6.6138
18743,M25 Vic,R16,2025-05-12,True,0.8120541021847014,0.8528841030861694,0.8488011029960226,-432,432,-580,580,-561,561,1.2314,5.3207,1.1725,6.7974,1.1781,6.6138
18744,M25 Vic,R32,2025-05-12,True,0.8120541021847014,0.8528841030861694,0.8488011029960226,-432,432,-580,580,-561,561,1.2314,5.3207,1.1725,6.7974,1.1781,6.6138
19662,Montemar CH,R32,2024-11-18,True,0.6396199740529327,0.3688112790248084,0.3958921485276209,-177,177,171,-171,153,-153,1.5634,2.7748,2.7114,1.5843,2.5259,1.6553
21985,M25 Guiyang,SF,2025-09-15,True,0.7330504320037432,0.32,0.3613050432003744,-275,275,212,-212,177,-177,1.3642,3.746,3.125,1.4706,2.7677,1.5657
21986,M25 Guiyang,QF,2025-09-15,True,0.7632967915715354,0.97,0.9493296791571535,-322,322,-3233,3233,-1874,1874,1.3101,4.2247,1.0309,33.3333,1.0534,19.7354
21987,M25 Guiyang,R16,2025-09-15,True,0.7632967915715354,0.97,0.9493296791571535,-322,322,-3233,3233,-1874,1874,1.3101,4.2247,1.0309,33.3333,1.0534,19.7354
21988,M25 Guiyang,R32,2025-09-15,True,0.7632967915715354,0.97,0.9493296791571535,-322,322,-3233,3233,-1874,1874,1.3101,4.2247,1.0309,33.3333,1.0534,19.7354
22015,M25 Mildura,F,2025-03-10,True,0.75902149607317,0.99,0.966902149607317,-315,315,-9900,9900,-2921,2921,1.3175,4.1497,1.0101,100.0,1.0342,30.2134
22016,M25 Mildura,SF,2025-03-10,True,0.75902149607317,0.99,0.966902149607317,-315,315,-9900,9900,-2921,2921,1.3175,4.1497,1.0101,100.0,1.0342,30.2134
22017,M25 Mildura,QF,2025-03-10,True,0.75902149607317,0.99,0.966902149607317,-315,315,-9900,9900,-2921,2921,1.3175,4.1497,1.0101,100.0,1.0342,30.2134
22018,M25 Mildura,R16,2025-03-10,True,0.75902149607317,0.99,0.966902149607317,-315,315,-9900,9900,-2921,2921,1.3175,4.1497,1.0101,100.0,1.0342,30.2134
22135,Nonthaburi 3 CH,QF,2025-01-13,True,0.552572025207968,0.5347106017191977,0.5364967440680748,-123,123,-115,115,-116,116,1.8097,2.235,1.8702,2.1492,1.8639,2.1575
26667,Nottingham CH,R32,2026-01-05,True,0.7537450116856648,0.7561619190404798,0.7559202283049983,-306,306,-310,310,-310,310,1.3267,4.0608,1.3225,4.1011,1.3229,4.097
27146,Bogota CH,R16,2025-11-24,True,0.5881227919308415,0.59,0.5898122791930842,-143,143,-144,144,-144,144,1.7003,2.4279,1.6949,2.439,1.6955,2.4379
27147,Bogota CH,R32,2025-11-24,True,0.7632967915715354,0.758911959307377,0.7593504425337929,-322,322,-315,315,-316,316,1.3101,4.2247,1.3177,4.1479,1.3169,4.1554
6208,Tenerife 2 CH,R32,2025-02-10,True,0.5115547681138631,0.65,0.6361554768113864,-105,105,-186,186,-175,175,1.9548,2.0473,1.5385,2.8571,1.5719,2.7484
6209,Tenerife 1 CH,R32,2025-02-03,True,0.6433363900739402,0.19,0.235333639007394,-180,180,426,-426,325,-325,1.5544,2.8038,5.2632,1.2346,4.2493,1.3078
7692,Roland Garros,Q2,2025-05-26,True,0.6575464482096908,0.9,0.8757546448209691,-192,192,-900,900,-705,705,1.5208,2.9201,1.1111,10.0,1.1419,8.0486
9625,Suzhou CH,R16,2025-10-20,True,0.7622379364954928,0.554227116195142,0.575028198225177,-321,321,-124,124,-135,135,1.3119,4.2059,1.8043,2.2433,1.739,2.3531
9993,Buenos Aires Tigre CH,F,2025-01-13,True,0.6685366292461665,0.3277246682473661,0.36180586434724615,-202,202,205,-205,176,-176,1.4958,3.0169,3.0513,1.4875,2.7639,1.5669
9994,Buenos Aires Tigre CH,SF,2025-01-13,True,0.6325847391936915,0.86,0.8372584739193691,-172,172,-614,614,-514,514,1.5808,2.7217,1.1628,7.1429,1.1944,6.1447
9995,Buenos Aires Tigre CH,QF,2025-01-13,True,0.552572025207968,0.91,0.8742572025207969,-123,123,-1011,1011,-695,695,1.8097,2.235,1.0989,11.1111,1.1438,7.9527
9997,Buenos Aires Tigre CH,R32,2025-01-13,True,0.5727293977704038,0.93,0.8942729397770405,-134,134,-1329,1329,-846,846,1.746,2.3404,1.0753,14.2857,1.1182,9.4583
9999,Australian Open,Q1,2025-01-13,True,0.6719462969025541,0.8170888813599594,0.8025746229142188,-205,205,-447,447,-407,407,1.4882,3.0483,1.2239,5.4671,1.246,5.0652
11119,Menorca CH,R16,2025-03-31,True,0.6396199740529327,0.27,0.3069619974052933,-177,177,270,-270,226,-226,1.5634,2.7748,3.7037,1.3699,3.2577,1.4429
12337,M25 Roda de Bara,QF,2025-07-07,True,0.7981757222041619,0.3130809595202399,0.3615904357886321,-395,395,219,-219,177,-177,1.2529,4.9548,3.1941,1.4558,2.7656,1.5664
12338,M25 Roda de Bara,R16,2025-07-07,True,0.6987848496884642,0.85,0.8348784849688464,-232,232,-567,567,-506,506,1.4311,3.3199,1.1765,6.6667,1.1978,6.0561
12339,M25 Roda de Bara,R32,2025-07-07,True,0.8423955401113329,0.8230809595202399,0.8250124175793492,-534,534,-465,465,-471,471,1.1871,6.345,1.2149,5.6523,1.2121,5.7147
13521,Hersonissos 1 CH,F,2025-03-03,True,0.6396199740529327,0.92,0.8919619974052934,-177,177,-1150,1150,-826,826,1.5634,2.7748,1.087,12.5,1.1211,9.256
13522,Hersonissos 1 CH,SF,2025-03-03,True,0.6514427692799248,0.68,0.6771442769279926,-187,187,-213,213,-210,210,1.5351,2.869,1.4706,3.125,1.4768,3.0974
13523,Hersonissos 1 CH,QF,2025-03-03,True,0.6491276263552852,0.55,0.5599127626355286,-185,185,-122,122,-127,127,1.5405,2.85,1.8182,2.2222,1.786,2.2723
13524,Hersonissos 1 CH,R16,2025-03-03,True,0.6294233465956791,0.79,0.773942334659568,-170,170,-376,376,-342,342,1.5888,2.6985,1.2658,4.7619,1.2921,4.4237
13525,Hersonissos 1 CH,R32,2025-03-03,True,0.6573535888197978,0.82,0.8037353588819798,-192,192,-456,456,-410,410,1.5213,2.9185,1.2195,5.5556,1.2442,5.0952
13560,Grodzisk Mazowiecki CH,R32,2025-08-04,True,0.6547289169037873,0.45,0.47047289169037876,-190,190,122,-122,113,-113,1.5273,2.8963,2.2222,1.8182,2.1255,1.8885
16930,Tampere CH,R16,2025-07-21,True,0.7205343038413905,0.28,0.32405343038413914,-258,258,257,-257,209,-209,1.3879,3.5783,3.5714,1.3889,3.0859,1.4794
16931,Tampere CH,R32,2025-07-21,True,0.7170873627332752,0.76,0.7557087362733276,-253,253,-317,317,-309,309,1.3945,3.5347,1.3158,4.1667,1.3233,4.0935
16932,Tampere CH,Q2,2025-07-21,True,0.6584020101275974,0.67,0.6688402010127599,-193,193,-203,203,-202,202,1.5188,2.9274,1.4925,3.0303,1.4951,3.0197
16933,Tampere CH,Q1,2025-07-21,True,0.7932996978085345,0.8231732958038781,0.8201859360043438,-384,384,-466,466,-456,456,1.2606,4.8379,1.2148,5.6553,1.2192,5.5613
17156,Pozoblanco CH,R16,2025-07-14,True,0.6987540293999419,0.66,0.6638754029399943,-232,232,-194,194,-198,198,1.4311,3.3195,1.5152,2.9412,1.5063,2.9751
18190,Lyon CH,QF,2025-06-09,True,0.6854080258100359,0.6760030545493865,0.6769435516754514,-218,218,-209,209,-210,210,1.459,3.1787,1.4793,3.0864,1.4772,3.0954
18191,Lyon CH,R16,2025-06-09,True,0.6601711201257012,0.92,0.8940171120125702,-194,194,-1150,1150,-844,844,1.5148,2.9427,1.087,12.5,1.1185,9.4355
18374,Monastir CH,SF,2025-10-27,True,0.6164396508732686,0.69,0.6826439650873268,-161,161,-223,223,-215,215,1.6222,2.6072,1.4493,3.2258,1.4649,3.151
18375,Monastir CH,QF,2025-10-27,True,0.62764361055593,0.7,0.692764361055593,-169,169,-233,233,-225,225,1.5933,2.6856,1.4286,3.3333,1.4435,3.2548
18376,Monastir CH,R16,2025-10-27,True,0.7755759397899625,0.909811140336053,0.896387620281444,-346,346,-1009,1009,-865,865,1.2894,4.4559,1.0991,11.0878,1.1156,9.6514
18377,Monastir CH,R32,2025-10-27,True,0.637304831128293,0.88,0.8557304831128293,-176,176,-733,733,-593,593,1.5691,2.7571,1.1364,8.3333,1.1686,6.9315
19519,Davis Cup WG1 PO: ROU vs BUL,RR,2025-01-31,True,0.6547289169037873,0.08,0.13747289169037874,-190,190,1150,-1150,627,-627,1.5273,2.8963,12.5,1.087,7.2742,1.1594
19520,Davis Cup WG1 PO: ROU vs BUL,RR,2025-01-31,True,0.6547289169037873,0.08,0.13747289169037874,-190,190,1150,-1150,627,-627,1.5273,2.8963,12.5,1.087,7.2742,1.1594
22012,M25 Swan Hill,QF,2025-03-17,True,0.8466283443441374,0.44581638899405346,0.48589758452906184,-552,552,124,-124,106,-106,1.1812,6.5201,2.2431,1.8045,2.058,1.9451
22013,M25 Swan Hill,R16,2025-03-17,True,0.8466283443441374,0.44581638899405346,0.48589758452906184,-552,552,124,-124,106,-106,1.1812,6.5201,2.2431,1.8045,2.058,1.9451
22014,M25 Swan Hill,R32,2025-03-17,True,0.8073044857702308,0.8067331166411275,0.8067902535540378,-419,419,-417,417,-418,418,1.2387,5.1895,1.2396,5.1742,1.2395,5.1757
26606,M25 Montreal,R32,2025-11-03,True,0.8119303398084637,0.9192428785607197,0.9085116246854941,-432,432,-1138,1138,-993,993,1.2316,5.3172,1.0879,12.3828,1.1007,10.9304
4880,Noumea CH,F,2024-12-30,True,0.7171619070074552,0.8311149647889289,0.8197196590107816,-254,254,-492,492,-455,455,1.3944,3.5356,1.2032,5.9212,1.2199,5.5469
4881,Noumea CH,SF,2024-12-30,True,0.637304831128293,0.86,0.8377304831128293,-176,176,-614,614,-516,516,1.5691,2.7571,1.1628,7.1429,1.1937,6.1626
4882,Noumea CH,QF,2024-12-30,True,0.7537450116856648,0.9730809595202399,0.9511473647367824,-306,306,-3615,3615,-1947,1947,1.3267,4.0608,1.0277,37.1484,1.0514,20.4697
4883,Noumea CH,R16,2024-12-30,True,0.6562336231689022,0.4480945253927861,0.4689084351703977,-191,191,123,-123,113,-113,1.5238,2.909,2.2317,1.8119,2.1326,1.8829
4884,Noumea CH,R32,2024-12-30,True,0.7537450116856648,0.9730809595202399,0.9511473647367824,-306,306,-3615,3615,-1947,1947,1.3267,4.0608,1.0277,37.1484,1.0514,20.4697
5088,Concepcion CH,F,2025-03-24,True,0.7116596984420624,0.89,0.8721659698442062,-247,247,-809,809,-682,682,1.4052,3.4681,1.1236,9.0909,1.1466,7.8226
5089,Concepcion CH,SF,2025-03-24,True,0.7346426927230116,0.87,0.8564642692723012,-277,277,-669,669,-597,597,1.3612,3.7685,1.1494,7.6923,1.1676,6.9669
5090,Concepcion CH,QF,2025-03-24,True,0.70736975761366,0.89,0.871736975761366,-242,242,-809,809,-680,680,1.4137,3.4173,1.1236,9.0909,1.1471,7.7965
5091,Concepcion CH,R16,2025-03-24,True,0.7567480916429417,0.89,0.8766748091642942,-311,311,-809,809,-711,711,1.3214,4.111,1.1236,9.0909,1.1407,8.1086
5092,Concepcion CH,R32,2025-03-24,True,0.6584020101275974,0.86,0.8398402010127598,-193,193,-614,614,-524,524,1.5188,2.9274,1.1628,7.1429,1.1907,6.2438
5094,Asuncion CH,SF,2025-03-17,True,0.7449584141224713,0.73,0.7314958414122472,-292,292,-270,270,-272,272,1.3424,3.9209,1.3699,3.7037,1.3671,3.7243
5096,Asuncion CH,R16,2025-03-17,True,0.6255533623046613,0.48,0.4945553362304661,-167,167,108,-108,102,-102,1.5986,2.6706,2.0833,1.9231,2.022,1.9785
5097,Asuncion CH,R32,2025-03-17,True,0.7974432689125781,0.9061944136796265,0.8953192992029217,-394,394,-966,966,-855,855,1.254,4.9369,1.1035,10.6603,1.1169,9.5529
6681,Cassis CH,QF,2025-09-01,True,0.6578559772010615,0.28,0.3177855977201062,-192,192,257,-257,215,-215,1.5201,2.9227,3.5714,1.3889,3.1468,1.4658
6683,Cassis CH,R32,2025-09-01,True,0.6612195414335007,0.71,0.7051219541433501,-195,195,-245,245,-239,239,1.5124,2.9518,1.4085,3.4483,1.4182,3.3912
7595,Oeiras 3 CH,QF,2025-01-20,True,0.6728947143609233,0.88,0.8592894714360924,-206,206,-733,733,-611,611,1.4861,3.0571,1.1364,8.3333,1.1638,7.1068
7598,Oeiras 3 CH,Q2,2025-01-20,True,0.8882185360499231,0.9210638798899177,0.9177793455059182,-795,795,-1167,1167,-1116,1116,1.1258,8.946,1.0857,12.6685,1.0896,12.1624
7600,Oeiras 2 CH,R32,2025-01-13,True,0.5528544480990865,0.8566624683236951,0.8262816663012342,-124,124,-598,598,-476,476,1.8088,2.2364,1.1673,6.9765,1.2102,5.7564
8981,Hamburg CH,SF,2025-10-20,True,0.7037413591433692,0.91,0.889374135914337,-238,238,-1011,1011,-804,804,1.421,3.3754,1.0989,11.1111,1.1244,9.0395
8982,Hamburg CH,QF,2025-10-20,True,0.6315135948469479,0.94,0.9091513594846947,-171,171,-1567,1567,-1001,1001,1.5835,2.7138,1.0638,16.6667,1.0999,11.0073
8983,Hamburg CH,R16,2025-10-20,True,0.637529725801664,0.86,0.8377529725801665,-176,176,-614,614,-516,516,1.5686,2.7588,1.1628,7.1429,1.1937,6.1634
9665,Gwangju CH,Q2,2025-04-21,True,0.6422446459689433,0.94,0.9102244645968943,-180,180,-1567,1567,-1014,1014,1.557,2.7952,1.0638,16.6667,1.0986,11.1389
9666,Gwangju CH,Q1,2025-04-21,True,0.788709415394776,0.8841448394101576,0.8746012970086195,-373,373,-763,763,-697,697,1.2679,4.7328,1.131,8.6315,1.1434,7.9746
10817,Modena CH,R16,2025-06-30,True,0.6540198227457961,0.22,0.2634019822745796,-189,189,355,-355,280,-280,1.529,2.8903,4.5455,1.2821,3.7965,1.3576
11874,San Luis Potosi CH,R32,2025-04-14,True,0.6987540293999419,0.81,0.7988754029399943,-232,232,-426,426,-397,397,1.4311,3.3195,1.2346,5.2632,1.2518,4.972
12144,Porto CH,R32,2025-07-28,True,0.7248242446697929,0.71,0.7114824244669793,-263,263,-245,245,-247,247,1.3796,3.634,1.4085,3.4483,1.4055,3.466
13333,Braga CH,R32,2025-09-29,True,0.6315135948469479,0.6630809595202399,0.6599242230529107,-171,171,-197,197,-194,194,1.5835,2.7138,1.5081,2.9681,1.5153,2.9405
16346,Zug CH,R16,2025-07-21,True,0.6315135948469479,0.42,0.4411513594846948,-171,171,138,-138,127,-127,1.5835,2.7138,2.381,1.7241,2.2668,1.7894
16347,Zug CH,R32,2025-07-21,True,0.6406683953607322,0.66,0.6580668395360733,-178,178,-194,194,-192,192,1.5609,2.7829,1.5152,2.9412,1.5196,2.9245
17024,Hamburg,Q1,2025-05-18,True,0.7346426927230116,0.77,0.7664642692723013,-277,277,-335,335,-328,328,1.3612,3.7685,1.2987,4.3478,1.3047,4.282
17654,M25 Monastir,F,2025-06-09,True,0.5891851302428133,0.75,0.7339185130242813,-143,143,-300,300,-276,276,1.6973,2.4342,1.3333,4.0,1.3625,3.7582
17655,M25 Monastir,SF,2025-06-09,True,0.7755759397899625,0.99,0.9685575939789963,-346,346,-9900,9900,-3080,3080,1.2894,4.4559,1.0101,100.0,1.0325,31.8042
17656,M25 Monastir,QF,2025-06-09,True,0.6360632807081481,0.63,0.6306063280708148,-175,175,-170,170,-171,171,1.5722,2.7477,1.5873,2.7027,1.5858,2.7071
17657,M25 Monastir,R16,2025-06-09,True,0.7755759397899625,0.99,0.9685575939789963,-346,346,-9900,9900,-3080,3080,1.2894,4.4559,1.0101,100.0,1.0325,31.8042
17658,M25 Monastir,R32,2025-06-09,True,0.7755759397899625,0.99,0.9685575939789963,-346,346,-9900,9900,-3080,3080,1.2894,4.4559,1.0101,100.0,1.0325,31.8042
19588,M25 Lajeado,F,2025-10-27,True,0.5637355835219132,0.51,0.5153735583521913,-129,129,-104,104,-106,106,1.7739,2.2922,1.9608,2.0408,1.9403,2.0634
19589,M25 Lajeado,SF,2025-10-27,True,0.6605696674212529,0.54,0.5520569667421253,-195,195,-117,117,-123,123,1.5138,2.9461,1.8519,2.1739,1.8114,2.2324
19590,M25 Lajeado,R16,2025-10-27,True,0.7632967915715354,0.99,0.9673296791571535,-322,322,-9900,9900,-2961,2961,1.3101,4.2247,1.0101,100.0,1.0338,30.6088
19591,M25 Lajeado,R32,2025-10-27,True,0.7632967915715354,0.99,0.9673296791571535,-322,322,-9900,9900,-2961,2961,1.3101,4.2247,1.0101,100.0,1.0338,30.6088
26499,Heilbronn CH,R16,2025-06-02,True,0.6249869217471054,0.2,0.24249869217471057,-167,167,400,-400,312,-312,1.6,2.6666,5.0,1.25,4.1237,1.3201
26500,Heilbronn CH,R32,2025-06-02,True,0.637304831128293,0.86,0.8377304831128293,-176,176,-614,614,-516,516,1.5691,2.7571,1.1628,7.1429,1.1937,6.1626
26668,Champaign CH,R32,2025-11-10,True,0.7787923802122853,0.33600305454938634,0.38028198711567623,-352,352,198,-198,163,-163,1.284,4.5206,2.9762,1.506,2.6296,1.6136
26700,Bengaluru CH,R32,2026-01-05,True,0.6365785598186159,0.8347106017191978,0.8148973975291396,-175,175,-505,505,-440,440,1.5709,2.7516,1.198,6.05,1.2271,5.4024
27148,Florianopolis CH,R32,2025-11-17,True,0.6303718723351585,0.54,0.5490371872335159,-171,171,-117,117,-122,122,1.5864,2.7054,1.8519,2.1739,1.8214,2.2175
6212,Oeiras 3 CH,Q2,2025-01-20,True,0.5306643147553659,0.82,0.7910664314755366,-113,113,-456,456,-379,379,1.8844,2.1307,1.2195,5.5556,1.2641,4.7862
6214,Australian Open,Q1,2025-01-13,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
9645,Bloomfield Hills CH,QF,2025-07-21,True,0.7029563086022211,0.8250956429330499,0.812881709499967,-237,237,-472,472,-434,434,1.4226,3.3665,1.212,5.7174,1.2302,5.3442
9646,Bloomfield Hills CH,R16,2025-07-21,True,0.6612195414335007,0.88,0.8581219541433501,-195,195,-733,733,-605,605,1.5124,2.9518,1.1364,8.3333,1.1653,7.0483
10116,Lima Los Inkas CH,R16,2025-10-27,True,0.6294233465956791,0.95,0.9179423346595679,-170,170,-1900,1900,-1119,1119,1.5888,2.6985,1.0526,20.0,1.0894,12.1866
10640,Mexico City CH,R16,2025-04-07,True,0.6433363900739402,0.85,0.829333639007394,-180,180,-567,567,-486,486,1.5544,2.8038,1.1765,6.6667,1.2058,5.8594
10641,Mexico City CH,R32,2025-04-07,True,0.6315135948469479,0.87,0.8461513594846948,-171,171,-669,669,-550,550,1.5835,2.7138,1.1494,7.6923,1.1818,6.4999
12390,Valencia CH,R16,2025-10-06,True,0.7030439702283442,0.81308095952024,0.8020772605910504,-237,237,-435,435,-405,405,1.4224,3.3675,1.2299,5.3499,1.2468,5.0525
12391,Valencia CH,R32,2025-10-06,True,0.6924759843811361,0.84,0.8252475984381136,-225,225,-525,525,-472,472,1.4441,3.2518,1.1905,6.25,1.2118,5.7224
12393,Braga CH,QF,2025-09-29,True,0.7029563086022211,0.78,0.7722956308602222,-237,237,-355,355,-339,339,1.4226,3.3665,1.2821,4.5455,1.2948,4.3917
12395,Braga CH,R32,2025-09-29,True,0.7115720368159393,0.88,0.863157203681594,-247,247,-733,733,-631,631,1.4053,3.4671,1.1364,8.3333,1.1585,7.3077
12761,Liberec CH,R16,2025-07-28,True,0.6987540293999419,0.28,0.3218754029399943,-232,232,257,-257,211,-211,1.4311,3.3195,3.5714,1.3889,3.1068,1.4747
12762,Liberec CH,R32,2025-07-28,True,0.8119303398084637,0.9149019608494379,0.9046047987453405,-432,432,-1075,1075,-948,948,1.2316,5.3172,1.093,11.7512,1.1055,10.4827
13334,Lisbon CH,R32,2025-09-22,True,0.6854080258100359,0.57,0.5815408025810036,-218,218,-133,133,-139,139,1.459,3.1787,1.7544,2.3256,1.7196,2.3897
13512,Ilkley CH,Q1,2025-06-09,True,0.7573577482623118,0.2553566823719037,0.3055567889609445,-312,312,292,-292,227,-227,1.3204,4.1213,3.9161,1.3429,3.2727,1.44
13628,Iasi CH,R32,2025-07-07,True,0.6491276263552852,0.21,0.25391276263552853,-185,185,376,-376,294,-294,1.5405,2.85,4.7619,1.2658,3.9384,1.3403
13629,Brasov CH,R32,2025-06-30,True,0.7755759397899625,0.26,0.3115575939789963,-346,346,285,-285,221,-221,1.2894,4.4559,3.8462,1.3514,3.2097,1.4526
14185,Knoxville CH,QF,2025-11-03,True,0.6315135948469479,0.83,0.8101513594846947,-171,171,-488,488,-427,427,1.5835,2.7138,1.2048,5.8824,1.2343,5.2674
14186,Knoxville CH,R16,2025-11-03,True,0.552572025207968,0.91,0.8742572025207969,-123,123,-1011,1011,-695,695,1.8097,2.235,1.0989,11.1111,1.1438,7.9527
14187,Knoxville CH,R32,2025-11-03,True,0.75902149607317,0.8765316030483958,0.8647805923508732,-315,315,-710,710,-640,640,1.3175,4.1497,1.1409,8.0992,1.1564,7.3954
14400,Concepcion CH,R16,2025-03-24,True,0.7037413591433692,0.83,0.8173741359143369,-238,238,-488,488,-448,448,1.421,3.3754,1.2048,5.8824,1.2234,5.4757
14401,Concepcion CH,R32,2025-03-24,True,0.6524137739791476,0.73,0.7222413773979148,-188,188,-270,270,-260,260,1.5328,2.877,1.3699,3.7037,1.3846,3.6002
14403,Asuncion CH,R32,2025-03-17,True,0.6119626496718666,0.84,0.8171962649671867,-158,158,-525,525,-447,447,1.6341,2.5771,1.1905,6.25,1.2237,5.4703
15042,Zhangjiagang CH,R16,2025-08-25,True,0.7981757222041619,0.9334322074809009,0.919906558953227,-395,395,-1402,1402,-1149,1149,1.2529,4.9548,1.0713,15.0223,1.0871,12.4854
15043,Zhangjiagang CH,R32,2025-08-25,True,0.6987540293999419,0.88,0.8618754029399942,-232,232,-733,733,-624,624,1.4311,3.3195,1.1364,8.3333,1.1603,7.2398
18854,Davis Cup WG2 R1: IRL vs CHN,RR,2025-09-13,True,0.75902149607317,0.17429757103637925,0.23276996354005833,-315,315,474,-474,330,-330,1.3175,4.1497,5.7373,1.2111,4.2961,1.3034
19491,Prostejov CH,R32,2025-06-02,True,0.5966555704407368,0.8530809595202399,0.8274384206122897,-148,148,-581,581,-480,480,1.676,2.4793,1.1722,6.8065,1.2085,5.795
19492,Vicenza CH,R32,2025-05-26,True,0.5710355948070021,0.15,0.1921035594807002,-133,133,567,-567,421,-421,1.7512,2.3312,6.6667,1.1765,5.2055,1.2378
19493,Roland Garros,Q3,2025-05-26,True,0.552572025207968,0.58,0.5772572025207968,-123,123,-138,138,-137,137,1.8097,2.235,1.7241,2.381,1.7323,2.3655
19494,Roland Garros,Q2,2025-05-26,True,0.637304831128293,0.63,0.6307304831128293,-176,176,-170,170,-171,171,1.5691,2.7571,1.5873,2.7027,1.5855,2.708
19495,Roland Garros,Q1,2025-05-26,True,0.7397016191807337,0.6633854305023311,0.6710170493701714,-284,284,-197,197,-204,204,1.3519,3.8417,1.5074,2.9708,1.4903,3.0397
20032,Poznan CH,R32,2025-06-16,True,0.6315135948469479,0.61,0.6121513594846948,-171,171,-156,156,-158,158,1.5835,2.7138,1.6393,2.5641,1.6336,2.5783
26267,Wuxi CH,F,2025-05-05,True,0.6466225376978025,0.21,0.25366225376978024,-183,183,376,-376,294,-294,1.5465,2.8298,4.7619,1.2658,3.9422,1.3399
26269,Wuxi CH,QF,2025-05-05,True,0.62764361055593,0.87,0.845764361055593,-169,169,-669,669,-548,548,1.5933,2.6856,1.1494,7.6923,1.1824,6.4836
26271,Wuxi CH,R32,2025-05-05,True,0.7573577482623118,0.8852678800307614,0.8724768668539165,-312,312,-772,772,-684,684,1.3204,4.1213,1.1296,8.716,1.1462,7.8417
26696,Knoxville CH,F,2025-11-03,True,0.6140528979231353,0.82,0.7994052897923135,-159,159,-456,456,-399,399,1.6285,2.591,1.2195,5.5556,1.2509,4.9852
26697,Knoxville CH,SF,2025-11-03,True,0.637304831128293,0.51,0.5227304831128293,-176,176,-104,104,-110,110,1.5691,2.7571,1.9608,2.0408,1.913,2.0953
9668,Busan CH,R16,2025-04-14,True,0.7728533369030618,0.9664043630697313,0.9470492604530644,-340,340,-2877,2877,-1789,1789,1.2939,4.4024,1.0348,29.7658,1.0559,18.8855
9876,Estoril CH,Q2,2025-04-27,True,0.657809873777113,0.85,0.8307809873777113,-192,192,-567,567,-491,491,1.5202,2.9224,1.1765,6.6667,1.2037,5.9095
9877,Estoril CH,Q1,2025-04-27,True,0.7787923802122853,0.8889065077802596,0.8778950950234622,-352,352,-800,800,-719,719,1.284,4.5206,1.125,9.0014,1.1391,8.1897
9879,Rome CH,R16,2025-04-21,True,0.5987458186920055,0.97,0.9328745818692006,-149,149,-3233,3233,-1390,1390,1.6702,2.4922,1.0309,33.3333,1.072,14.8975
9880,Rome CH,R32,2025-04-21,True,0.7537450116856648,0.9087998834534495,0.8932943962766711,-306,306,-996,996,-837,837,1.3267,4.0608,1.1004,10.9649,1.1195,9.3716
10128,Davis Cup WG1 R1: ECU vs BIH,RR,2025-09-13,True,0.6282816240838898,0.89,0.863828162408389,-169,169,-809,809,-634,634,1.5916,2.6902,1.1236,9.0909,1.1576,7.3437
11251,Zug CH,R32,2025-07-21,True,0.6547289169037873,0.89,0.8664728916903788,-190,190,-809,809,-649,649,1.5273,2.8963,1.1236,9.0909,1.1541,7.4891
11684,Iasi CH,R16,2025-07-07,True,0.7030439702283442,0.5710017060687302,0.5842059324846917,-237,237,-133,133,-141,141,1.4224,3.3675,1.7513,2.331,1.7117,2.405
